"UnitMass","ProductName","tvaluesold","tquantitysold","tkgsold","avgprice","highestprice","date"
"18.50KG CARTON","CRIPPS PINK,CL 1,*,70,*",21560,98,1813,220,220,2014-12-24
"18.50KG CARTON","TOPRED,CL 1,*,80,*",22040,101,1868.5,218.22,250,2014-12-30
"18.50KG CARTON","TOPRED,CL 1,*,198,*",1660,11,203.5,150.91,160,2014-12-30
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",22420,110,2035,203.82,220,2014-12-30
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",14920,111,2053.5,134.41,200,2014-12-30
"18.50KG CARTON","TOPRED,CL 1,*,120,*",2860,13,240.5,220,220,2014-12-30
"18.50KG CARTON","STARKING,CL 1,*,135,*",32495,161,2978.5,201.83,210,2014-12-30
"18.50KG CARTON","STARKING,CL 1,*,100,*",3250,17,314.5,191.18,210,2014-12-30
"18.50KG CARTON","STARKING,CL 1,*,80,*",3720,18,333,206.67,220,2014-12-30
"18.50KG CARTON","TOPRED,CL 1,*,90,*",41820,197,3644.5,212.28,240,2014-12-30
"18.50KG CARTON","TOPRED,CL 1,*,100,*",4660,20,370,233,240,2014-12-30
"18.50KG CARTON","CRIPPS RED,CL 1,*,90,*",660,3,55.5,220,230,2014-12-30
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",6990,31,573.5,225.48,250,2014-12-30
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",5620,31,573.5,181.29,200,2014-12-30
"18.50KG CARTON","STARKING,CL 1,*,120,*",7480,34,629,220,220,2014-12-30
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",7640,37,684.5,206.49,230,2014-12-30
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",7980,43,795.5,185.58,200,2014-12-30
"18.50KG CARTON","TOPRED,CL 1,*,110,*",10440,46,851,226.96,240,2014-12-30
"18.50KG CARTON","GRANNY SMITH,CL 1,*,198,*",600,5,92.5,120,120,2014-12-30
"18.50KG CARTON","STARKING,CL 1,*,70,*",5340,51,943.5,104.71,220,2014-12-30
"18.50KG CARTON","STARKING,CL 1,*,90,*",10820,54,999,200.37,230,2014-12-30
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",11885,57,1054.5,208.51,220,2014-12-30
"18.50KG CARTON","STARKING,CL 1,*,110,*",1330,6,111,221.67,230,2014-12-30
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",10380,66,1221,157.27,220,2014-12-30
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",12570,66,1221,190.45,240,2014-12-30
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",1440,7,129.5,205.71,240,2014-12-30
"18.50KG CARTON","GRANNY SMITH,CL 1,*,135,*",1420,7,129.5,202.86,210,2014-12-30
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",14690,78,1443,188.33,220,2014-12-30
"18.50KG CARTON","CRIPPS PINK,CL 1,*,120,*",1600,8,148,200,200,2014-12-30
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,150,*",14240,89,1646.5,160,160,2014-12-30
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,70,*",1800,9,166.5,200,200,2014-12-30
"18.50KG CARTON","GRANNY SMITH,CL 1,*,70,*",1840,9,166.5,204.44,220,2014-12-30
"18.50KG CARTON","TOPRED,CL 1,*,135,*",21720,99,1831.5,219.39,220,2014-12-30
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,70,*",200,1,18.5,200,200,2015-01-05
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",120,1,18.5,120,120,2015-01-05
"18.50KG CARTON","STARKING,CL 1,*,135,*",210,1,18.5,210,210,2015-01-05
"18.50KG CARTON","TOPRED,CL 1,*,120,*",210,1,18.5,210,210,2015-01-05
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",1900,10,185,190,210,2015-01-05
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",2520,12,222,210,220,2015-01-05
"18.50KG CARTON","STARKING,CL 1,*,80,*",20390,132,2442,154.47,200,2015-01-05
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,165,*",270,2,37,135,180,2015-01-05
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",5440,22,407,247.27,250,2015-01-05
"18.50KG CARTON","TOPRED,CL 1,*,100,*",41580,244,4514,170.41,230,2015-01-05
"18.50KG CARTON","TOPRED,CL 1,*,135,*",5350,25,462.5,214,220,2015-01-05
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",6590,31,573.5,212.58,250,2015-01-05
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",5540,31,573.5,178.71,200,2015-01-05
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",7340,32,592,229.38,240,2015-01-05
"18.50KG CARTON","STARKING,CL 1,*,100,*",6310,32,592,197.19,230,2015-01-05
"18.50KG CARTON","STARKING,CL 1,*,90,*",5810,39,721.5,148.97,230,2015-01-05
"18.50KG CARTON","TOPRED,CL 1,*,70,*",5030,39,721.5,128.97,250,2015-01-05
"18.50KG CARTON","TOPRED,CL 1,*,90,*",65880,398,7363,165.53,230,2015-01-05
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",8040,45,832.5,178.67,200,2015-01-05
"18.50KG CARTON","CRIPPS RED,CL 1,*,100,*",7840,49,906.5,160,160,2015-01-05
"18.50KG CARTON","STARKING,CL 1,*,120,*",10750,51,943.5,210.78,230,2015-01-05
"18.50KG CARTON","STARKING,CL 1,*,70,*",8650,57,1054.5,151.75,200,2015-01-05
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",1140,6,111,190,220,2015-01-05
"18.50KG CARTON","TOPRED,CL 1,*,110,*",15410,74,1369,208.24,230,2015-01-05
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",13360,77,1424.5,173.51,200,2015-01-05
"18.50KG CARTON","TOPRED,CL 1,*,80,*",18070,88,1628,205.34,240,2015-01-05
"18.50KG CARTON","CRIPPS PINK,CL 1,*,70,*",780,4,74,195,200,2015-01-07
"18.50KG CARTON","CRIPPS RED,CL 1,*,100,*",200,1,18.5,200,200,2015-01-07
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",19180,91,1683.5,210.77,250,2015-01-07
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",34960,164,3034,213.17,240,2015-01-07
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",63945,320,5920,199.83,230,2015-01-07
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",360,3,55.5,120,120,2015-01-07
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,150,*",2200,11,203.5,200,200,2015-01-07
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,165,*",1260,7,129.5,180,180,2015-01-07
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,198,*",180,1,18.5,180,180,2015-01-07
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,70,*",2030,20,370,101.5,230,2015-01-07
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",920,4,74,230,240,2015-01-07
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",28270,127,2349.5,222.6,250,2015-01-07
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",7260,37,684.5,196.22,220,2015-01-07
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",7600,39,721.5,194.87,200,2015-01-07
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",22150,166,3071,133.43,200,2015-01-07
"18.50KG CARTON","GRANNY SMITH,CL 1,*,70,*",1040,6,111,173.33,220,2015-01-07
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",6590,34,629,193.82,230,2015-01-07
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",10450,56,1036,186.61,220,2015-01-07
"18.50KG CARTON","STARKING,CL 1,*,100,*",5060,22,407,230,230,2015-01-07
"18.50KG CARTON","STARKING,CL 1,*,110,*",23700,107,1979.5,221.5,240,2015-01-07
"18.50KG CARTON","STARKING,CL 1,*,120,*",1540,7,129.5,220,220,2015-01-07
"18.50KG CARTON","STARKING,CL 1,*,135,*",9010,53,980.5,170,170,2015-01-07
"18.50KG CARTON","STARKING,CL 1,*,70,*",3500,41,758.5,85.37,200,2015-01-07
"18.50KG CARTON","STARKING,CL 1,*,80,*",5270,31,573.5,170,210,2015-01-07
"18.50KG CARTON","STARKING,CL 1,*,90,*",20145,120,2220,167.88,235,2015-01-07
"18.50KG CARTON","TOPRED,CL 1,*,100,*",10360,49,906.5,211.43,230,2015-01-07
"18.50KG CARTON","TOPRED,CL 1,*,110,*",47010,226,4181,208.01,230,2015-01-07
"18.50KG CARTON","TOPRED,CL 1,*,120,*",38800,187,3459.5,207.49,240,2015-01-07
"18.50KG CARTON","TOPRED,CL 1,*,135,*",15110,66,1221,228.94,230,2015-01-07
"18.50KG CARTON","TOPRED,CL 1,*,198,*",2340,23,425.5,101.74,120,2015-01-07
"18.50KG CARTON","TOPRED,CL 1,*,70,*",57930,439,8121.5,131.96,240,2015-01-07
"18.50KG CARTON","TOPRED,CL 1,*,80,*",8770,41,758.5,213.9,240,2015-01-07
"18.50KG CARTON","TOPRED,CL 1,*,90,*",64260,326,6031,197.12,250,2015-01-07
"8 X 1.5KG ECONO PACK CARTON","CRIPPS PINK,CL 1,*,G6,*",112,1,12,112,112,2015-01-07
"8 X 1.5KG ECONO PACK CARTON","CRIPPS PINK,CL 1,*,G8,*",5840,86,1032,67.91,70,2015-01-07
"8 X 1.5KG ECONO PACK CARTON","CRIPPS RED,CL 1,*,G6,*",12352,94,1128,131.4,136,2015-01-07
"8 X 1.5KG ECONO PACK CARTON","CRIPPS RED,CL 1,*,G7,*",1832,15,180,122.13,136,2015-01-07
"8 X 1.5KG ECONO PACK CARTON","FUJI,CL 1,*,G6,*",192,2,24,96,96,2015-01-07
"8 X 1.5KG ECONO PACK CARTON","FUJI,CL 1,*,G7,*",1560,36,432,43.33,70,2015-01-07
"8 X 1.5KG ECONO PACK CARTON","FUJI,CL 1,*,G8,*",192,2,24,96,96,2015-01-07
"8 X 1.5KG ECONO PACK CARTON","GOLDEN DELICIOUS,CL 1,*,G6,*",86410,808,9696,106.94,136,2015-01-07
"8 X 1.5KG ECONO PACK CARTON","GOLDEN DELICIOUS,CL 1,*,G7,*",88204,800,9600,110.26,128,2015-01-07
"8 X 1.5KG ECONO PACK CARTON","GOLDEN DELICIOUS,CL 1,*,G8,*",11568,140,1680,82.63,120,2015-01-07
"8 X 1.5KG ECONO PACK CARTON","GRANNY SMITH,CL 1,*,G6,*",13880,216,2592,64.26,120,2015-01-07
"8 X 1.5KG ECONO PACK CARTON","GRANNY SMITH,CL 1,*,G7,*",22980,206,2472,111.55,128,2015-01-07
"8 X 1.5KG ECONO PACK CARTON","GRANNY SMITH,CL 1,*,G8,*",4360,51,612,85.49,120,2015-01-07
"8 X 1.5KG ECONO PACK CARTON","STARKING,CL 1,*,G6,*",27784,229,2748,121.33,152,2015-01-07
"8 X 1.5KG ECONO PACK CARTON","STARKING,CL 1,*,G7,*",28944,260,3120,111.32,144,2015-01-07
"8 X 1.5KG ECONO PACK CARTON","STARKING,CL 1,*,G8,*",480,12,144,40,40,2015-01-07
"8 X 1.5KG ECONO PACK CARTON","TOPRED,CL 1,*,G6,*",14460,97,1164,149.07,172,2015-01-07
"8 X 1.5KG ECONO PACK CARTON","TOPRED,CL 1,*,G7,*",51906,448,5376,115.86,156,2015-01-07
"8 X 1.5KG ECONO PACK CARTON","TOPRED,CL 1,*,G8,*",55840,590,7080,94.64,144,2015-01-07
"9KG JUMBLE CARTON","CRIPPS PINK,CL 2,M,*,*",280,7,63,40,40,2015-01-07
"9KG JUMBLE CARTON","FUJI,CL 2,M,*,*",10335,210,1890,49.21,50,2015-01-07
"9KG JUMBLE CARTON","GOLDEN DELICIOUS,CL 2,L,*,*",3049,76,684,40.12,45,2015-01-07
"9KG JUMBLE CARTON","GOLDEN DELICIOUS,CL 2,M,*,*",61769,1050,9450,58.83,70,2015-01-07
"9KG JUMBLE CARTON","GRANNY SMITH,CL 2,L,*,*",25170,640,5760,39.33,50,2015-01-07
"9KG JUMBLE CARTON","GRANNY SMITH,CL 2,M,*,*",15465,328,2952,47.15,55,2015-01-07
"9KG JUMBLE CARTON","GRANNY SMITH,CL 2,XL,*,*",11503,225,2025,51.12,55,2015-01-07
"9KG JUMBLE CARTON","STARKING,CL 2,M,*,*",6160,88,792,70,70,2015-01-07
"9KG JUMBLE CARTON","SUNDOWNER,CL 2,M,*,*",5456,88,792,62,62,2015-01-07
"9KG JUMBLE CARTON","TOPRED,CL 2,M,*,*",20302,383,3447,53.01,60,2015-01-07
"18.50KG CARTON","CRIPPS PINK,CL 1,*,135,*",8700,48,888,181.25,220,2015-01-08
"18.50KG CARTON","CRIPPS PINK,CL 1,*,165,*",9600,48,888,200,200,2015-01-08
"18.50KG CARTON","CRIPPS RED,CL 1,*,120,*",8580,39,721.5,220,220,2015-01-08
"18.50KG CARTON","CRIPPS RED,CL 1,*,135,*",5280,24,444,220,220,2015-01-08
"18.50KG CARTON","CRIPPS RED,CL 1,*,80,*",600,3,55.5,200,200,2015-01-08
"18.50KG CARTON","FUJI,CL 1,*,100,*",960,12,222,80,80,2015-01-08
"18.50KG CARTON","FUJI,CL 1,*,70,*",400,5,92.5,80,80,2015-01-08
"18.50KG CARTON","FUJI,CL 1,*,80,*",2640,29,536.5,91.03,160,2015-01-08
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",22200,132,2442,168.18,210,2015-01-08
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",9710,85,1572.5,114.24,240,2015-01-08
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",9575,90,1665,106.39,240,2015-01-08
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",3680,46,851,80,80,2015-01-08
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,165,*",1260,7,129.5,180,180,2015-01-08
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,216,*",7200,40,740,180,180,2015-01-08
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,70,*",200,1,18.5,200,200,2015-01-08
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",600,3,55.5,200,200,2015-01-08
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",8180,39,721.5,209.74,220,2015-01-08
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",990,5,92.5,198,210,2015-01-08
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",6510,37,684.5,175.95,200,2015-01-08
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",3980,24,444,165.83,200,2015-01-08
"18.50KG CARTON","GRANNY SMITH,CL 1,*,198,*",140,1,18.5,140,140,2015-01-08
"18.50KG CARTON","GRANNY SMITH,CL 1,*,70,*",1480,26,481,56.92,220,2015-01-08
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",4600,28,518,164.29,220,2015-01-08
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",6080,32,592,190,220,2015-01-08
"18.50KG CARTON","STARKING,CL 1,*,100,*",14030,61,1128.5,230,230,2015-01-08
"18.50KG CARTON","STARKING,CL 1,*,110,*",7840,35,647.5,224,230,2015-01-08
"18.50KG CARTON","STARKING,CL 1,*,120,*",20160,112,2072,180,180,2015-01-08
"18.50KG CARTON","STARKING,CL 1,*,135,*",20170,112,2072,180.09,190,2015-01-08
"18.50KG CARTON","STARKING,CL 1,*,64,*",150,1,18.5,150,150,2015-01-08
"18.50KG CARTON","STARKING,CL 1,*,70,*",7460,92,1702,81.09,180,2015-01-08
"18.50KG CARTON","STARKING,CL 1,*,80,*",9870,118,2183,83.64,200,2015-01-08
"18.50KG CARTON","STARKING,CL 1,*,90,*",4420,22,407,200.91,250,2015-01-08
"18.50KG CARTON","TOPRED,CL 1,*,100,*",16880,79,1461.5,213.67,240,2015-01-08
"18.50KG CARTON","TOPRED,CL 1,*,110,*",3740,20,370,187,230,2015-01-08
"18.50KG CARTON","TOPRED,CL 1,*,120,*",11920,62,1147,192.26,220,2015-01-08
"18.50KG CARTON","TOPRED,CL 1,*,198,*",290,2,37,145,150,2015-01-08
"18.50KG CARTON","TOPRED,CL 1,*,70,*",36070,254,4699,142.01,240,2015-01-08
"18.50KG CARTON","TOPRED,CL 1,*,80,*",24770,125,2312.5,198.16,240,2015-01-08
"18.50KG CARTON","TOPRED,CL 1,*,90,*",35940,181,3348.5,198.56,240,2015-01-08
"6 X 1.5KG ECONO PACK CARTON","CRIPPS RED,CL 1,*,180,RED",640,32,288,20,20,2015-01-08
"6 X 1.5KG ECONO PACK CARTON","TOPRED,CL 1,*,*,*",288,4,36,72,72,2015-01-08
"8 X 1.5KG ECONO PACK CARTON","CRIPPS PINK,CL 1,*,G7,*",192,2,24,96,96,2015-01-08
"8 X 1.5KG ECONO PACK CARTON","CRIPPS PINK,CL 1,*,G8,*",80992,1014,12168,79.87,80,2015-01-08
"8 X 1.5KG ECONO PACK CARTON","CRIPPS RED,CL 1,*,G7,*",5856,61,732,96,96,2015-01-08
"8 X 1.5KG ECONO PACK CARTON","GOLDEN DELICIOUS,CL 1,*,G6,*",28984,333,3996,87.04,128,2015-01-08
"8 X 1.5KG ECONO PACK CARTON","GOLDEN DELICIOUS,CL 1,*,G7,*",103860,842,10104,123.35,136,2015-01-08
"8 X 1.5KG ECONO PACK CARTON","GOLDEN DELICIOUS,CL 1,*,G8,*",5420,47,564,115.32,128,2015-01-08
"8 X 1.5KG ECONO PACK CARTON","GRANNY SMITH,CL 1,*,G6,*",24520,249,2988,98.47,120,2015-01-08
"8 X 1.5KG ECONO PACK CARTON","GRANNY SMITH,CL 1,*,G7,*",43422,407,4884,106.69,128,2015-01-08
"8 X 1.5KG ECONO PACK CARTON","GRANNY SMITH,CL 1,*,G8,*",11108,113,1356,98.3,104,2015-01-08
"8 X 1.5KG ECONO PACK CARTON","STARKING,CL 1,*,G6,*",57924,403,4836,143.73,164,2015-01-08
"8 X 1.5KG ECONO PACK CARTON","STARKING,CL 1,*,G7,*",41240,324,3888,127.28,144,2015-01-08
"8 X 1.5KG ECONO PACK CARTON","STARKING,CL 1,*,G8,*",5920,123,1476,48.13,90,2015-01-08
"8 X 1.5KG ECONO PACK CARTON","TOPRED,CL 1,*,G6,*",14752,95,1140,155.28,172,2015-01-08
"8 X 1.5KG ECONO PACK CARTON","TOPRED,CL 1,*,G7,*",51414,358,4296,143.61,164,2015-01-08
"8 X 1.5KG ECONO PACK CARTON","TOPRED,CL 1,*,G8,*",4480,79,948,56.71,128,2015-01-08
"9KG JUMBLE CARTON","CRIPPS PINK,CL 2,L,*,*",160,4,36,40,40,2015-01-08
"9KG JUMBLE CARTON","CRIPPS PINK,CL 2,M,*,*",2010,51,459,39.41,40,2015-01-08
"9KG JUMBLE CARTON","FUJI,CL 2,M,*,*",280,8,72,35,35,2015-01-08
"9KG JUMBLE CARTON","GOLDEN DELICIOUS,CL 2,L,*,*",700,20,180,35,35,2015-01-08
"9KG JUMBLE CARTON","GOLDEN DELICIOUS,CL 2,M,*,*",78502,1269,11421,61.86,75,2015-01-08
"9KG JUMBLE CARTON","GRANNY SMITH,CL 2,L,*,*",660,14,126,47.14,50,2015-01-08
"9KG JUMBLE CARTON","GRANNY SMITH,CL 2,M,*,*",11560,217,1953,53.27,55,2015-01-08
"9KG JUMBLE CARTON","GRANNY SMITH,CL 2,XL,*,*",1140,25,225,45.6,50,2015-01-08
"9KG JUMBLE CARTON","STARKING,CL 2,L,*,*",225,15,135,15,15,2015-01-08
"9KG JUMBLE CARTON","STARKING,CL 2,M,*,*",7515,181,1629,41.52,45,2015-01-08
"9KG JUMBLE CARTON","SUNDOWNER,CL 2,M,*,*",5919,99,891,59.79,65,2015-01-08
"9KG JUMBLE CARTON","TOPRED,CL 2,M,*,*",22985,390,3510,58.94,75,2015-01-08
"18.50KG CARTON","CRIPPS PINK,CL 1,*,135,*",320,4,74,80,80,2015-01-13
"18.50KG CARTON","CRIPPS RED,CL 1,*,110,*",2000,25,462.5,80,80,2015-01-13
"18.50KG CARTON","CRIPPS RED,CL 1,*,150,*",320,4,74,80,80,2015-01-13
"18.50KG CARTON","CRIPPS RED,CL 1,*,80,*",3000,20,370,150,150,2015-01-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",15510,83,1535.5,186.87,240,2015-01-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",30800,154,2849,200,200,2015-01-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",48020,245,4532.5,196,200,2015-01-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",26460,147,2719.5,180,180,2015-01-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,150,*",16660,98,1813,170,170,2015-01-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,198,*",900,5,92.5,180,180,2015-01-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,70,*",258,1,18.5,258,258,2015-01-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",1560,6,111,260,260,2015-01-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",2130,9,166.5,236.67,260,2015-01-13
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",14380,89,1646.5,161.57,220,2015-01-13
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",18780,136,2516,138.09,200,2015-01-13
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",300,2,37,150,160,2015-01-13
"18.50KG CARTON","GRANNY SMITH,CL 1,*,135,*",9800,49,906.5,200,200,2015-01-13
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",5710,32,592,178.44,220,2015-01-13
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",160,1,18.5,160,160,2015-01-13
"18.50KG CARTON","STARKING,CL 1,*,100,*",42435,219,4051.5,193.77,200,2015-01-13
"18.50KG CARTON","STARKING,CL 1,*,110,*",11720,57,1054.5,205.61,240,2015-01-13
"18.50KG CARTON","STARKING,CL 1,*,120,*",4370,19,351.5,230,240,2015-01-13
"18.50KG CARTON","STARKING,CL 1,*,135,*",7700,35,647.5,220,220,2015-01-13
"18.50KG CARTON","STARKING,CL 1,*,70,*",840,8,148,105,180,2015-01-13
"18.50KG CARTON","STARKING,CL 1,*,80,*",21320,206,3811,103.5,210,2015-01-13
"18.50KG CARTON","STARKING,CL 1,*,90,*",13400,88,1628,152.27,230,2015-01-13
"18.50KG CARTON","TOPRED,CL 1,*,100,*",33860,153,2830.5,221.31,240,2015-01-13
"18.50KG CARTON","TOPRED,CL 1,*,110,*",33740,167,3089.5,202.04,220,2015-01-13
"18.50KG CARTON","TOPRED,CL 1,*,120,*",2880,12,222,240,240,2015-01-13
"18.50KG CARTON","TOPRED,CL 1,*,198,*",540,5,92.5,108,120,2015-01-13
"18.50KG CARTON","TOPRED,CL 1,*,70,*",11020,120,2220,91.83,240,2015-01-13
"18.50KG CARTON","TOPRED,CL 1,*,80,*",19970,147,2719.5,135.85,240,2015-01-13
"18.50KG CARTON","TOPRED,CL 1,*,90,*",26920,155,2867.5,173.68,240,2015-01-13
"8 X 1.5KG ECONO PACK CARTON","CRIPPS RED,CL 1,*,G6,*",1840,24,288,76.67,128,2015-01-13
"8 X 1.5KG ECONO PACK CARTON","CRIPPS RED,CL 1,*,G8,*",2200,55,660,40,40,2015-01-13
"8 X 1.5KG ECONO PACK CARTON","FUJI,CL 1,*,G6,*",5945,125,1500,47.56,50,2015-01-13
"8 X 1.5KG ECONO PACK CARTON","FUJI,CL 1,*,G7,*",3200,64,768,50,50,2015-01-13
"8 X 1.5KG ECONO PACK CARTON","GOLDEN DELICIOUS,CL 1,*,G6,*",30928,283,3396,109.29,136,2015-01-13
"8 X 1.5KG ECONO PACK CARTON","GOLDEN DELICIOUS,CL 1,*,G7,*",52928,464,5568,114.07,136,2015-01-13
"8 X 1.5KG ECONO PACK CARTON","GOLDEN DELICIOUS,CL 1,*,G8,*",18128,202,2424,89.74,104,2015-01-13
"8 X 1.5KG ECONO PACK CARTON","GRANNY SMITH,CL 1,*,G6,*",14376,137,1644,104.93,128,2015-01-13
"8 X 1.5KG ECONO PACK CARTON","GRANNY SMITH,CL 1,*,G7,*",6980,61,732,114.43,128,2015-01-13
"8 X 1.5KG ECONO PACK CARTON","ROYAL GALA,CL 1,*,G6,*",19200,240,2880,80,80,2015-01-13
"8 X 1.5KG ECONO PACK CARTON","STARKING,CL 1,*,G6,*",22452,172,2064,130.53,144,2015-01-13
"8 X 1.5KG ECONO PACK CARTON","STARKING,CL 1,*,G7,*",6048,42,504,144,144,2015-01-13
"8 X 1.5KG ECONO PACK CARTON","STARKING,CL 1,*,G8,*",6912,72,864,96,96,2015-01-13
"8 X 1.5KG ECONO PACK CARTON","TOPRED,CL 1,*,G6,*",42226,282,3384,149.74,164,2015-01-13
"8 X 1.5KG ECONO PACK CARTON","TOPRED,CL 1,*,G7,*",1276,9,108,141.78,144,2015-01-13
"8 X 1.5KG ECONO PACK CARTON","TOPRED,CL 1,*,G8,*",8960,64,768,140,140,2015-01-13
"9KG JUMBLE CARTON","AFRICAN RED,CL 2,L,*,*",6600,176,1584,37.5,45,2015-01-13
"9KG JUMBLE CARTON","CRIPPS PINK,CL 2,M,*,*",40,1,9,40,40,2015-01-13
"9KG JUMBLE CARTON","DRAKENSTEIN,CL 2,M,*,*",16650,360,3240,46.25,50,2015-01-13
"9KG JUMBLE CARTON","FUJI,CL 2,M,*,*",400,11,99,36.36,50,2015-01-13
"9KG JUMBLE CARTON","GOLDEN DELICIOUS,CL 2,L,*,*",6300,90,810,70,70,2015-01-13
"9KG JUMBLE CARTON","GOLDEN DELICIOUS,CL 2,M,*,*",108410,1651,14859,65.66,75,2015-01-13
"9KG JUMBLE CARTON","GRANNY SMITH,CL 2,L,*,*",4070,101,909,40.3,45,2015-01-13
"9KG JUMBLE CARTON","GRANNY SMITH,CL 2,M,*,*",42658,863,7767,49.43,55,2015-01-13
"9KG JUMBLE CARTON","GRANNY SMITH,CL 2,XL,*,*",3657,73,657,50.1,55,2015-01-13
"9KG JUMBLE CARTON","STARKING,CL 2,M,*,*",12588,256,2304,49.17,60,2015-01-13
"9KG JUMBLE CARTON","TOPRED,CL 2,L,*,*",18000,300,2700,60,60,2015-01-13
"9KG JUMBLE CARTON","TOPRED,CL 2,M,*,*",31355,562,5058,55.79,65,2015-01-13
"18.50KG CARTON","CRIPPS RED,CL 1,*,100,*",480,6,111,80,80,2015-01-14
"18.50KG CARTON","FUJI,CL 1,*,80,*",5390,49,906.5,110,110,2015-01-14
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",11040,57,1054.5,193.68,210,2015-01-14
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",1800,20,370,90,90,2015-01-14
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",9800,49,906.5,200,200,2015-01-14
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",37240,196,3626,190,200,2015-01-14
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,150,*",8330,49,906.5,170,170,2015-01-14
